spotify_id,name,artists,country,popularity,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,spotify_url,mood
0VM3fjo52ixDZVrlv4VYBm,Star ng Pasko,ABS-CBN Music All Star,PH,64,267080,Magkasama Tayo Sa Kwento Ng Pasko,27/11/2013,0.559,0.455,1,-8.498,0.0292,0.282,0.278,0.186,92.014,https://open.spotify.com/track/0VM3fjo52ixDZVrlv4VYBm,energetic
2QpN1ZVw8eJO5f7WcvUA1k,Santa Claus Is Coming To Town,The Jackson 5,NZ,80,144013,Christmas Album,15/10/1970,0.692,0.762,0,-4.867,0.0342,0.424,0.181,0.961,146.674,https://open.spotify.com/track/2QpN1ZVw8eJO5f7WcvUA1k,joyful
74yQRKUunP1sRjnnMks4SG,"Let It Snow, Let It Snow, Let It Snow","Kurt Nilsen, The Norwegian Radio Orchestra",NO,58,126200,Have Yourself A Merry Little Christmas,15/11/2010,0.404,0.475,5,-8.988,0.0536,0.717,0.0616,0.655,146.827,https://open.spotify.com/track/74yQRKUunP1sRjnnMks4SG,energetic
7KT0MWuO7tQAdhqDXVjaHG,En stjerne skinner i natt,"Oslo Gospel Choir, Maria Haukaas Mittet",NO,57,246280,Lys imot mørketida,1/1/2011,0.385,0.333,2,-14.628,0.0296,0.526,0.176,0.236,75.91,https://open.spotify.com/track/7KT0MWuO7tQAdhqDXVjaHG,epic
3Q4I6aJiDWQ3OBbqz6USJj,Snart Jul,Francesca,NO,58,208192,Snart Jul,15/11/2018,0.551,0.123,4,-14.337,0.0323,0.956,0.0698,0.35,82.937,https://open.spotify.com/track/3Q4I6aJiDWQ3OBbqz6USJj,energetic
6JspRQrXelZuB0WUSeWdMf,Santa Lucia,Svingenkoret,NO,58,194960,Jul i svingen,1/1/2006,0.413,0.415,4,-8.922,0.027,0.0822,0.0972,0.298,156.046,https://open.spotify.com/track/6JspRQrXelZuB0WUSeWdMf,energetic
585Ki2LdPG0kIDO39gkTLu,Mchta w Gdem,Pause,MA,57,186456,112,14/11/2024,0.854,0.478,10,-7.804,0.123,0.15,0.126,0.311,93.117,https://open.spotify.com/track/585Ki2LdPG0kIDO39gkTLu,energetic
0su6rOQahlgNLQMI6EmH15,Reiz Ziemassvetkos,Andris Erglis & Cacao,LV,17,195533,Ripoja Akmens,1/1/2007,0.696,0.424,0,-8.751,0.0244,0.78,0.313,0.428,107.912,https://open.spotify.com/track/0su6rOQahlgNLQMI6EmH15,energetic
6a3FylB1GVpvASUUtrsqlB,Karameles,"Ingus Ulmanis, Zane Dombrovska",LV,35,193373,Karameles,18/12/2009,0.416,0.615,7,-8.351,0.0324,0.582,0.819,0.659,85.555,https://open.spotify.com/track/6a3FylB1GVpvASUUtrsqlB,energetic
6L9dtMNX2QrY7Tuif7OwSg,Nakts,Bet Bet,LV,21,280466,20 Labākās Dziesmas,9/10/2014,0.475,0.69,0,-4.782,0.0302,0.278,0.134,0.117,130.036,https://open.spotify.com/track/6L9dtMNX2QrY7Tuif7OwSg,energetic
4zpSBYJgOPaIIlFa78dfW4,Tik balti,Lauris Reiniks,LV,19,213133,Tik Balti,22/11/2003,0.542,0.243,2,-12.201,0.0329,0.765,0.149,0.599,168.209,https://open.spotify.com/track/4zpSBYJgOPaIIlFa78dfW4,energetic
78KGC4jx5887hQpWEbaXK0,Control,"Asik, BALLER, Patron Hanzo",KZ,50,230000,Control,16/8/2024,0.882,0.454,10,-10.248,0.234,0.679,0.111,0.309,96.054,https://open.spotify.com/track/78KGC4jx5887hQpWEbaXK0,energetic
2bPQuniBB9x0fRtxDly0kr,Stop The Cavalry,Jona Lewie,GB,72,176360,Heart Skips Beat,1/1/1982,0.698,0.384,9,-9.471,0.0398,0.35,0.0772,0.745,97.215,https://open.spotify.com/track/2bPQuniBB9x0fRtxDly0kr,energetic
5wTM2Bm8phDwHAuOsfBwhU,2000 Miles - 2007 Remaster,Pretenders,GB,76,220426,Learning to Crawl (Expanded & Remastered),1/1/1984,0.22,0.708,7,-9.051,0.035,0.00292,0.102,0.453,66.214,https://open.spotify.com/track/5wTM2Bm8phDwHAuOsfBwhU,energetic
5mZpq33J8jsDVQ42TmjizK,Mr. Santa,The Tesca Country Clan,FR,60,180213,"We Wish You A "" Country "" Christmas",23/11/2010,0.824,0.506,7,-11.338,0.0337,0.768,0.125,0.835,115.46,https://open.spotify.com/track/5mZpq33J8jsDVQ42TmjizK,energetic
0n7HccwQ67rDGy972PR8cl,Have Yourself A Merry Little Christmas,"Madeleine Peyroux, Michel Legrand",FR,39,227240,Michel Legrand Chante Noël,13/11/2022,0.319,0.332,4,-7.676,0.0303,0.797,0.101,0.224,67.231,https://open.spotify.com/track/0n7HccwQ67rDGy972PR8cl,energetic
3y2tccU4H7nevbTwHMCbni,Jngle Bells,"Loris Cerri, Il Coro di San Clemente",FR,58,157857,Le più belle canzoni di Natale,5/11/2014,0.454,0.33,8,-5.886,0.028,0.967,0.089,0.449,138.316,https://open.spotify.com/track/3y2tccU4H7nevbTwHMCbni,energetic
7vHqrlkPHg5oMGxuMRR9D1,Hei mummo,Suvi Teräsniska,FI,22,199560,Täydellinen elämä (Suurimmat hitit),6/11/2015,0.265,0.44,5,-10.16,0.03,0.361,0.0781,0.33,169.89,https://open.spotify.com/track/7vHqrlkPHg5oMGxuMRR9D1,energetic
66Vf08SRjwVU8O5ru8pw30,Kirje joulupukille,Vesala,FI,50,196433,Kirje joulupukille,2/11/2022,0.416,0.288,7,-11.253,0.0307,0.79,0.082,0.186,150.686,https://open.spotify.com/track/66Vf08SRjwVU8O5ru8pw30,energetic
4KevTcBXEIYxXVyPE78XXm,Candy Cane Lane,Sia,FI,75,212386,Everyday Is Christmas (Deluxe Edition),1/11/2018,0.591,0.91,1,-4.219,0.0621,0.00361,0.0843,0.393,130.031,https://open.spotify.com/track/4KevTcBXEIYxXVyPE78XXm,energetic
5TF71RZTcvHw2Lb3ZNFuDI,El Tamborilero - Remastered,Raphael,ES,55,181146,Mi Gran Noche (50 Éxitos De Mi Vida / Remastered),16/12/2013,0.562,0.634,8,-5.545,0.037,0.648,0.0545,0.586,62.008,https://open.spotify.com/track/5TF71RZTcvHw2Lb3ZNFuDI,energetic
0rEwD7QVscNnz05ooEb0qB,Koldt Udenfor,Page Four,DK,60,191859,Koldt Udenfor,10/11/2017,0.588,0.565,5,-6.078,0.06,0.0355,0.0974,0.66,172.525,https://open.spotify.com/track/0rEwD7QVscNnz05ooEb0qB,energetic
0WWgeQQ4sklycJK1lR6fmB,Hey Mor,Joey Moe,DK,60,187551,Vintertid,15/11/2019,0.605,0.576,1,-6.309,0.0501,0.039,0.112,0.552,177.917,https://open.spotify.com/track/0WWgeQQ4sklycJK1lR6fmB,energetic
5CfFiZrV7IPYbM7IcP7CMs,Ludvig Og Julemanden,Søs Fenger,DK,58,175186,Ludvig Og Julemanden,11/11/2011,0.552,0.756,0,-5.244,0.0348,0.231,0.156,0.648,135.938,https://open.spotify.com/track/5CfFiZrV7IPYbM7IcP7CMs,energetic
0Q7nzEj102gwTkql3azU8p,Julefeber,Oh Land,DK,59,206965,Julefeber,13/11/2020,0.571,0.497,3,-6.727,0.0375,0.593,0.156,0.305,127.452,https://open.spotify.com/track/0Q7nzEj102gwTkql3azU8p,energetic
2sYa8IysQXY2F1NiLTqj2Y,Jul i Valhal,"Martin Brygmann, Sarah West",DK,58,212866,Jul I Valhal,11/11/2005,0.635,0.459,1,-8.495,0.0298,0.637,0.319,0.375,119.901,https://open.spotify.com/track/2sYa8IysQXY2F1NiLTqj2Y,energetic
54JM48edMgazVCU3VNwj35,"god jul - fra julekalenderen ""Kometernes Jul""",andreas odbjerg,DK,57,178000,"god jul (fra julekalenderen ""Kometernes Jul"")",19/11/2021,0.628,0.66,7,-6.335,0.0331,0.492,0.193,0.57,125.025,https://open.spotify.com/track/54JM48edMgazVCU3VNwj35,energetic
1bcxeg3NTdtwFojVxdY1x0,"Veselte se, radujte se",Dětský sbor Camerata,CZ,45,81400,"Vánoční koledy, Vol. 1 (Pokoj lidem dobré vůle)",4/11/2013,0.403,0.162,7,-12.745,0.032,0.792,0.364,0.506,97.025,https://open.spotify.com/track/1bcxeg3NTdtwFojVxdY1x0,energetic
37juTjuPcJj8fY5qePVOJ0,Stedry vecer nastal,XINDL X,CZ,55,231640,Laska,1/1/2012,0.755,0.683,2,-3.576,0.0304,0.662,0.268,0.868,106.062,https://open.spotify.com/track/37juTjuPcJj8fY5qePVOJ0,energetic
14AeIDBDV16Xlw8S8pqlwm,Kyrie Eleiston,Dětský sbor Camerata,CZ,40,112440,"Vánoční koledy, Vol. 1 (Pokoj lidem dobré vůle)",4/11/2013,0.318,0.284,7,-9.952,0.0307,0.795,0.514,0.206,70.517,https://open.spotify.com/track/14AeIDBDV16Xlw8S8pqlwm,energetic
260wUp5DqP8RtsUVFK5EJn,DUBTSOVA,Egor Kreed,BY,56,162142,Меньше чем три,22/11/2024,0.68,0.664,2,-5.767,0.067,0.233,0.332,0.327,126.128,https://open.spotify.com/track/260wUp5DqP8RtsUVFK5EJn,energetic
4RiudH8RehvLLrk8uNgIdR,Nightwalker,TEN,TH,71,204373,TEN - The 1st Mini Album,13/2/2024,0.439,0.704,7,-5.162,0.108,0.111,0.33,0.576,128.038,https://open.spotify.com/track/4RiudH8RehvLLrk8uNgIdR,energetic
7bVwUOySQGO2afJ0LArAMi,Stad i ljus,Tommy Körberg,SE,59,188293,Är,24/4/1995,0.375,0.425,7,-9.438,0.0294,0.687,0.248,0.186,143.169,https://open.spotify.com/track/7bVwUOySQGO2afJ0LArAMi,energetic
43PiEypaceH339CSNiggyj,BBY BOO - REMIX,"iZaak, JHAYCO, Anuel AA",PY,74,275862,BBY BOO (REMIX),27/3/2024,0.703,0.617,5,-5.696,0.151,0.215,0.433,0.486,173.97,https://open.spotify.com/track/43PiEypaceH339CSNiggyj,energetic
5AM75uP4j2g9FWjTSdZbb8,Be My Christmas Song,Robert Rene,PA,49,168000,Be My Christmas Song,18/12/2024,0.618,0.867,1,-6.512,0.0274,0.0147,0.0705,0.762,99.954,https://open.spotify.com/track/5AM75uP4j2g9FWjTSdZbb8,energetic
6CxvpsqUxUD5xSrYCA8JHr,Como Fui A Enamorarme De Ti,Los Bukis,NI,68,269760,Y Para Siempre ...,1/1/1989,0.535,0.507,2,-13.898,0.0392,0.0197,0.344,0.423,150.311,https://open.spotify.com/track/6CxvpsqUxUD5xSrYCA8JHr,energetic
0d1rbxaODhWDBLJ7ywooEj,Time,Wizkid,NG,69,187346,Morayo,22/11/2024,0.84,0.569,4,-6.064,0.0903,0.331,0.115,0.771,95.033,https://open.spotify.com/track/0d1rbxaODhWDBLJ7ywooEj,energetic
3fgiLAfOwmf99Nz1ym2Udo,Metapsy,Pause,MA,57,113592,112,14/11/2024,0.936,0.548,8,-10.874,0.424,0.148,0.101,0.689,110.031,https://open.spotify.com/track/3fgiLAfOwmf99Nz1ym2Udo,energetic
02XwYfZ5tcmW5ZrgE9b8Qg,sola luna,i am samara,LU,2,107049,sola luna,11/5/2023,0.402,0.108,9,-17.372,0.0362,0.88,0.11,0.156,85.469,https://open.spotify.com/track/02XwYfZ5tcmW5ZrgE9b8Qg,energetic
7kJBYHytiARJlRygfg5VCn,Azalea,Kenshi Yonezu,JP,70,208294,Azalea,18/11/2024,0.682,0.656,1,-9.558,0.0484,0.401,0.104,0.539,107.984,https://open.spotify.com/track/7kJBYHytiARJlRygfg5VCn,energetic
0p4TRJB0KEBaeC5yBwLzNL,Digos,"Shiva, Paky",IT,38,149070,Milano Demons,25/11/2022,0.429,0.613,1,-4.454,0.401,0.0268,0.163,0.37,66.426,https://open.spotify.com/track/0p4TRJB0KEBaeC5yBwLzNL,energetic
2ZzsUu74KQFwnkBIOryp0d,Rahasia Hati - Remastered 2023,Element,ID,26,190151,Perjalanan 1999 - 2003 (Remastered 2023),17/3/2023,0.532,0.44,0,-10.002,0.0271,0.328,0.0998,0.439,75.229,https://open.spotify.com/track/2ZzsUu74KQFwnkBIOryp0d,energetic
04ALITuonvdzyRx626yYpu,Balkan Disco,"Lava, ROPEX LATERIO, Paris Kalpos",GR,51,167179,Best Duo,11/1/2024,0.791,0.858,5,-4.412,0.0359,0.238,0.124,0.905,116.977,https://open.spotify.com/track/04ALITuonvdzyRx626yYpu,energetic
7w7ow5XrszrokxYGODFPAl,Pes Mou Esy,"Immune, RACK, Beyond",GR,55,198000,Pes Mou Esy,13/12/2024,0.708,0.671,2,-6.53,0.31,0.263,0.101,0.551,160.092,https://open.spotify.com/track/7w7ow5XrszrokxYGODFPAl,energetic
6cUi3YmFzSrSN7auPRwJcr,International Gangsta,"Capital T, Light",GR,39,145882,International Gangsta,20/12/2024,0.758,0.773,4,-4.637,0.23,0.11,0.129,0.606,101.81,https://open.spotify.com/track/6cUi3YmFzSrSN7auPRwJcr,energetic
2HLoGzR53TE34XT63uS6Fe,Mariah,"Snova, Topboylexus",DO,47,154625,Mariah,6/12/2024,0.754,0.842,9,-2.336,0.138,0.326,0.0491,0.901,102.7,https://open.spotify.com/track/2HLoGzR53TE34XT63uS6Fe,energetic
28z9YKs2B4Mvn00Z41caWl,Ludvig og julemanden,Søs Fenger,DK,27,175186,Juleklassikere og julekalendersange,26/11/2021,0.552,0.756,0,-5.244,0.0348,0.231,0.156,0.648,135.937,https://open.spotify.com/track/28z9YKs2B4Mvn00Z41caWl,energetic
1hrRcfsancQb92OcifmMV1,COMPETENCIA,Myke Towers,CO,61,190826,LA PANTERA NEGRA,22/8/2024,0.862,0.532,8,-5.09,0.419,0.125,0.124,0.692,83.534,https://open.spotify.com/track/1hrRcfsancQb92OcifmMV1,energetic
2Yc3MHpZ9R5UCIz78E20AQ,ALAKRAN,Feid,CO,74,90613,FERXXOCALIPSIS,1/12/2023,0.692,0.633,7,-3.085,0.0721,0.039,0.118,0.319,98.088,https://open.spotify.com/track/2Yc3MHpZ9R5UCIz78E20AQ,energetic
2gBLsoctq0gJn3dr3gl83x,Choka,"Jairo Vera, De La Ghetto",CL,63,179086,De Vuelta A La Calle,29/8/2024,0.788,0.781,9,-7.102,0.053,0.0739,0.123,0.905,100.014,https://open.spotify.com/track/2gBLsoctq0gJn3dr3gl83x,energetic
5emQyqYHyUOcuS3nsuC0sm,Walkin On Water,Stray Kids,BY,78,148810,HOP,13/12/2024,0.557,0.958,6,-1.593,0.267,0.0519,0.163,0.91,190.195,https://open.spotify.com/track/5emQyqYHyUOcuS3nsuC0sm,energetic
0EVxchTHYIgx618OrpcrdQ,AGORA,Maria Becerra,AR,75,153564,AGORA,12/9/2024,0.686,0.871,4,-2.217,0.0926,0.254,0.34,0.626,169.857,https://open.spotify.com/track/0EVxchTHYIgx618OrpcrdQ,energetic
6rgF7lJWhf0jR5ZEJk3cY5,ที่รักใจเย็น,"YENTED, BlackHeart, Williams",TH,61,203225,URDAWG,10/2/2024,0.733,0.716,7,-5.408,0.0333,0.175,0.267,0.819,123.969,https://open.spotify.com/track/6rgF7lJWhf0jR5ZEJk3cY5,energetic
6BehlhDxnHcFmnXMfxl7Fs,Miracle Dream Come True,Robert Rene,PT,3,194602,Miracle Dream Come True,1/12/2024,0.518,0.592,7,-9.973,0.0378,0.196,0.16,0.437,179.578,https://open.spotify.com/track/6BehlhDxnHcFmnXMfxl7Fs,dreamy
72vuBPMhwFNlSYpTSf6fVD,Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",PK,73,153016,Hass Hass,26/10/2023,0.726,0.804,6,-4.775,0.078,0.0348,0.361,0.644,90.983,https://open.spotify.com/track/72vuBPMhwFNlSYpTSf6fVD,energetic
1SwY9YgXVgRbZM6uzxS4vU,Le Hace Falta Un Beso,El Chapo De Sinaloa,NI,74,167897,Le Hace Falta Un Beso,5/2/2014,0.792,0.245,4,-8.552,0.0529,0.326,0.0802,0.726,102.001,https://open.spotify.com/track/1SwY9YgXVgRbZM6uzxS4vU,energetic
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,MY,81,217866,Doo-Wops & Hooligans,11/5/2010,0.498,0.59,1,-4.721,0.032,0.511,0.107,0.0784,145.867,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,energetic
5ZjWYv5kOH1ywFmv5JjPNd,Mere Mehboob,"Sachin-Jigar, Shilpa Rao, Sachet Tandon, Priya Saraiya",IN,68,216054,Vicky Vidya Ka Woh Wala Video,10/10/2024,0.686,0.644,0,-4.921,0.0326,0.45,0.0682,0.908,125.017,https://open.spotify.com/track/5ZjWYv5kOH1ywFmv5JjPNd,energetic
2Bv6Yq1LxQgd9T35ovMGyW,True North 4,"Sp93, Block 93, mi368",GR,48,193409,True North 4,20/12/2024,0.708,0.564,8,-11.553,0.354,0.199,0.0999,0.392,140.1,https://open.spotify.com/track/2Bv6Yq1LxQgd9T35ovMGyW,energetic
3ng8tfwvzR4BBwa9yaMms6,BADGYAL,"SAIKO, JC Reyes, Dei V",ES,73,253962,SAKURA,26/4/2024,0.6,0.939,8,-1.359,0.046,0.114,0.244,0.709,95.027,https://open.spotify.com/track/3ng8tfwvzR4BBwa9yaMms6,energetic
1cQSWf9rXNMuOcVm15TP2w,Po belyo,Bilyanish,BG,43,145377,Po belyo,28/8/2024,0.827,0.789,8,-5.687,0.0478,0.114,0.086,0.499,105.005,https://open.spotify.com/track/1cQSWf9rXNMuOcVm15TP2w,energetic
3obGrchYRmtO5rk4O2ZtLZ,No More Hiding,SZA,US,62,162662,SOS Deluxe: LANA,20/12/2024,0.516,0.292,2,-12.991,0.0439,0.982,0.118,0.643,161.951,https://open.spotify.com/track/3obGrchYRmtO5rk4O2ZtLZ,energetic
7eCVm5KcpFrDhx6XHkF3t6,Love Me 4 Me,SZA,US,58,185749,SOS Deluxe: LANA,20/12/2024,0.61,0.576,11,-10.319,0.0319,0.339,0.181,0.592,147.957,https://open.spotify.com/track/7eCVm5KcpFrDhx6XHkF3t6,energetic
6m66Qk7oHVwSNQIvdoul4E,Fraktsiya,"MARK, Lee Young Ji",TH,67,192560,Fraktsiya,16/12/2024,0.765,0.726,1,-6.028,0.189,0.00262,0.0718,0.568,152.049,https://open.spotify.com/track/6m66Qk7oHVwSNQIvdoul4E,energetic
4IjUK9pVwvf04yYUn2EuUJ,RUSIA,Dani Mocanu,RO,53,135743,RUSIA,6/12/2024,0.774,0.881,1,-5.268,0.113,0.248,0.0678,0.897,154.903,https://open.spotify.com/track/4IjUK9pVwvf04yYUn2EuUJ,energetic
5vqk7LXP2Nlc4dn6cQlnwz,BARBIE,"Robi, Aerozen, Alex Velea, YNY Sebi",RO,34,218753,BARBIE,20/12/2024,0.771,0.792,7,-7.033,0.0518,0.0195,0.164,0.798,116.076,https://open.spotify.com/track/5vqk7LXP2Nlc4dn6cQlnwz,energetic
2C6CJGFLbisteRuY6Plb7b,Ve Haaniyaan,"Danny, Avvy Sra, Sagar",PK,73,240000,Ve Haaniyaan,19/1/2024,0.786,0.54,2,-5.622,0.0264,0.824,0.123,0.82,108.032,https://open.spotify.com/track/2C6CJGFLbisteRuY6Plb7b,energetic
0EI0H7VQ7SNk7cwpuxG1DC,Break Me Down,Wizkid,NG,68,201520,Morayo,22/11/2024,0.633,0.627,1,-5.478,0.368,0.171,0.363,0.535,97.449,https://open.spotify.com/track/0EI0H7VQ7SNk7cwpuxG1DC,energetic
4wY8X2Mrh5wHCzZTF1wcYR,Christmas in the air,Atomic Productions,LU,0,172538,Christmas in the air,13/10/2024,0.729,0.353,7,-14.604,0.0441,0.3,0.109,0.192,117.944,https://open.spotify.com/track/4wY8X2Mrh5wHCzZTF1wcYR,energetic
14siwDD1osf77j5kwQnlQ4,FACTOTUM,Marracash,IT,67,225087,È FINITA LA PACE,13/12/2024,0.788,0.707,2,-5.237,0.107,0.405,0.131,0.454,127.956,https://open.spotify.com/track/14siwDD1osf77j5kwQnlQ4,energetic
1j7NJW5M4YLFbXFa8kFBaS,MI SONO INNAMORATO DI UN AI,Marracash,IT,67,230506,È FINITA LA PACE,13/12/2024,0.766,0.782,10,-4.174,0.328,0.117,0.154,0.221,158.011,https://open.spotify.com/track/1j7NJW5M4YLFbXFa8kFBaS,energetic
2UdBmBTG6AEG5UJrm5QBAc,Giovane re,Shiva,IT,28,166299,Milano Angels,6/9/2024,0.798,0.759,0,-5.214,0.0793,0.0303,0.166,0.394,127.055,https://open.spotify.com/track/2UdBmBTG6AEG5UJrm5QBAc,energetic
4wPuwLF9a7yOIw3XSuuVxM,baj,ByeAlex és a Slepp,HU,34,223469,baj,20/12/2024,0.758,0.664,11,-7.304,0.0377,0.2,0.213,0.416,98.006,https://open.spotify.com/track/4wPuwLF9a7yOIw3XSuuVxM,energetic
5Coa2Gs8CCXwfQQNoo1xCH,Hey Mama,"Strat, DIFF, BeTaf Beats",GR,58,204283,Golden Corner,5/12/2024,0.632,0.815,1,-2.185,0.213,0.265,0.191,0.401,167.914,https://open.spotify.com/track/5Coa2Gs8CCXwfQQNoo1xCH,energetic
55iXmYKWEGVgsMRlZ0C3zk,Opa Opa,"DIFF, Strat, Ivan Greko",GR,48,206400,Opa Opa,4/12/2024,0.752,0.759,1,-4.061,0.154,0.0577,0.234,0.613,150.056,https://open.spotify.com/track/55iXmYKWEGVgsMRlZ0C3zk,energetic
6vp09V5osli49hVabQ0vma,DDD,Snova,DO,31,148500,DDD,18/10/2024,0.83,0.789,6,-5.03,0.0773,0.0436,0.108,0.559,93.01,https://open.spotify.com/track/6vp09V5osli49hVabQ0vma,energetic
1OKZvb7BUCqHaFBr7j05dj,Madam,Kai Angel,BY,58,142222,Madam,13/12/2024,0.533,0.503,0,-9.724,0.0372,0.0794,0.13,0.198,162.021,https://open.spotify.com/track/1OKZvb7BUCqHaFBr7j05dj,energetic
6rEOqC9CQW7kzelaDivh65,How to Make Gravy,Paul Kelly,AU,40,267306,Songs From The South,6/9/2011,0.374,0.742,4,-5.998,0.0351,0.0537,0.238,0.43,93.371,https://open.spotify.com/track/6rEOqC9CQW7kzelaDivh65,energetic
2j3XlpQ49n1bbXe3M7cZi2,Que No Se Acabe,Luis Fernando Borjas,VE,52,193150,Que No Se Acabe,28/11/2024,0.698,0.941,10,-3.392,0.041,0.249,0.29,0.966,101.029,https://open.spotify.com/track/2j3XlpQ49n1bbXe3M7cZi2,energetic
1uJajWMrDaBdPHxL46Rk0v,Lucky,Barovier,VE,48,147804,Lucky,13/12/2024,0.765,0.77,2,-7.521,0.0768,0.0623,0.218,0.299,105.052,https://open.spotify.com/track/1uJajWMrDaBdPHxL46Rk0v,energetic
5KX7sEIwcp8L4NII3SNjlA,UN RATiCO,"MADRiiNA, SMALL J EL DE LA S",VE,32,116191,UN RATiCO,28/11/2024,0.609,0.93,11,-0.997,0.308,0.148,0.181,0.811,154.223,https://open.spotify.com/track/5KX7sEIwcp8L4NII3SNjlA,energetic
6Af7cqM1dn6T7N9p62rnLj,Gangsta Life,cakal,TR,35,173354,Gangsta Life,20/12/2024,0.714,0.683,5,-5.909,0.367,0.538,0.362,0.747,89.855,https://open.spotify.com/track/6Af7cqM1dn6T7N9p62rnLj,energetic
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderón,SV,77,151666,El Abayarde,1/7/2003,0.815,0.856,1,-3.825,0.122,0.4,0.244,0.872,91.995,https://open.spotify.com/track/5YJ4BVvTFmVCxUyhKejHfR,energetic
26KzGBy8vHQF40IRZ991g5,BAIRAM,"AlbertNbn, RAVA",RO,17,173333,OTEB,20/12/2024,0.614,0.82,5,-5.836,0.059,0.355,0.192,0.72,179.956,https://open.spotify.com/track/26KzGBy8vHQF40IRZ991g5,energetic
6jYDGIdyhygAwxvaSpyXQR,1000 Bocados,Plutonio,PT,57,170339,Carta de Alforria,8/11/2024,0.676,0.523,0,-9.338,0.134,0.664,0.131,0.371,99.803,https://open.spotify.com/track/6jYDGIdyhygAwxvaSpyXQR,energetic
14vcO1XwnWzz4RJnUAQSkW,LA CUEVA,Cazzu,MX,0,164318,LA CUEVA,19/12/2024,0.446,0.255,1,-9.242,0.044,0.937,0.148,0.137,175.804,https://open.spotify.com/track/14vcO1XwnWzz4RJnUAQSkW,energetic
7vRKzNFFTtN0fGdkZneMAs,Pacemaker,acab beats,LU,39,160284,Pacemaker,5/11/2024,0.582,0.551,11,-12.019,0.0377,0.0598,0.0738,0.35,180.028,https://open.spotify.com/track/7vRKzNFFTtN0fGdkZneMAs,energetic
37t3EbQrZ4W7SQfeBk2mDq,Otra Dimension,"DIMA & LALO, Raw Fellahx",LU,44,176551,Otra Dimension,6/12/2024,0.684,0.773,0,-3.374,0.0775,0.249,0.238,0.852,173.982,https://open.spotify.com/track/37t3EbQrZ4W7SQfeBk2mDq,energetic
3ivYdb6E97oNyy3v3atWGW,Ride or Die,Shiva,IT,14,193079,Milano Angels,6/9/2024,0.686,0.528,11,-6.982,0.317,0.125,0.156,0.443,73.517,https://open.spotify.com/track/3ivYdb6E97oNyy3v3atWGW,energetic
3RvfC2luhuKM1TI4cCNNTr,Della gang,Shiva,IT,10,213255,Milano Demons,25/11/2022,0.746,0.628,4,-5.046,0.298,0.00238,0.562,0.561,178.098,https://open.spotify.com/track/3RvfC2luhuKM1TI4cCNNTr,energetic
40L4vT3sk7YxFaWLItE3df,HAPPY END,Marracash,IT,65,216240,È FINITA LA PACE,13/12/2024,0.504,0.742,1,-4.572,0.248,0.372,0.149,0.4,131.142,https://open.spotify.com/track/40L4vT3sk7YxFaWLItE3df,energetic
4x4zGJYBa39QEkc1KTgqtc,ABC,"Hoke, Quevedo",ES,56,181739,TRES CREUS,18/12/2024,0.702,0.633,5,-7.011,0.153,0.679,0.112,0.398,137.8,https://open.spotify.com/track/4x4zGJYBa39QEkc1KTgqtc,energetic
3nvvPXdvC3q7PF2tFzQqTw,Mahragan Akhsam Keteer,"Hamo Bika, Miso Maysarah",EG,51,403775,Mahragan Akhsam Keteer,28/8/2018,0.822,0.923,11,-0.341,0.0515,0.147,0.317,0.936,109.964,https://open.spotify.com/track/3nvvPXdvC3q7PF2tFzQqTw,energetic
0z93LiOLVx8thr9eD2r9uV,Dirty,KSI,EE,72,183475,Dirty,13/12/2024,0.544,0.578,6,-8.497,0.135,0.806,0.124,0.269,119.776,https://open.spotify.com/track/0z93LiOLVx8thr9eD2r9uV,energetic
5Gf77K2uV9gmbrM507lyae,Dark Up,Hotvibez,DO,36,150282,Dark Up,6/12/2022,0.947,0.709,6,-6.673,0.222,0.235,0.218,0.535,118.01,https://open.spotify.com/track/5Gf77K2uV9gmbrM507lyae,dark
6fQ00MC9Tt5USyKbiIIp3p,Sin Censura,Siiull y Yeyo,DO,0,220391,Sin Censura,19/12/2024,0.667,0.618,6,-7.42,0.303,0.237,0.246,0.516,97.233,https://open.spotify.com/track/6fQ00MC9Tt5USyKbiIIp3p,energetic
6RRHgO4jfzgD3HRwXjRg1U,NEVER STOP,FiNCH,DE,24,137491,DREiNACHTEN EP,19/12/2024,0.725,0.975,9,-3.44,0.0661,0.0568,0.0518,0.482,174.875,https://open.spotify.com/track/6RRHgO4jfzgD3HRwXjRg1U,energetic
05IuWavzUU6LrvBdyzpQbg,Textflixx,Jeezy AC,CR,41,152470,Textflixx,22/9/2023,0.643,0.37,5,-11.802,0.322,0.645,0.158,0.571,170.006,https://open.spotify.com/track/05IuWavzUU6LrvBdyzpQbg,energetic
0lhcaiGyAkmZg5RaC99ZbH,ESTOY PUTIAO,"Feid, Sky Rompiendo, Dei V",CO,75,223039,LOS 9 DE FERXXO Y SKY ROMPIENDO,29/11/2024,0.82,0.705,11,-3.804,0.0965,0.0505,0.0987,0.482,98.02,https://open.spotify.com/track/0lhcaiGyAkmZg5RaC99ZbH,energetic
